13523900000: 135239: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 8000009c addi                t0, 0, 0          t0=00000000 
13523900000: 135239: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 80000098 csrrs               a0, 0, mhartid    a0=00000001 
13524000000: 135240: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000a0 sub                 a0, a0, t0        a0=00000000  a0:00000000  t0:00000000 
13524000000: 135240: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 8000009c addi                t0, 0, 0          t0=00000000 
13524100000: 135241: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000a4 addi                a1, 0, 2          a1=00000002 
13524100000: 135241: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000a0 sub                 a0, a0, t0        a0=00000001  a0:00000001  t0:00000000 
13524200000: 135242: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000a8 div                 t0, a0, a1        t0=00000000  a0:00000000  a1:00000002 
13524200000: 135242: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000a4 addi                a1, 0, 2          a1=00000002 
13524300000: 135243: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000ac remu                a0, a0, a1        a0=00000000  a0:00000000  a1:00000002 
13524300000: 135243: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000a8 div                 t0, a0, a1        t0=00000000  a0:00000001  a1:00000002 
13524400000: 135244: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000b0 lui                 a2, 0x100000      a2=00100000 
13524400000: 135244: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] snrt.crt0.init_core_info:0       M 800000ac remu                a0, a0, a1        a0=00000001  a0:00000001  a1:00000002 
